SubjID,CaudalMiddleFrontal.L,EntorhinalCortex.L,PostcentralGyrus.L,LateralFrontalTriangularis.L,SupramarginalGyrus.L,MiddleFILLING.L,Insula.L,LateralOrbitofrontal.L,LateralFrontalOrbitalis.L,MiddleTemporal.L,Pericalcarine.L,Parahippocampal.L,ParacentralGyrus.L,MedialOrbitofrontal.L,Cuneus.L,InferiorTemporal.L,RostralMiddleFrontal.L,RostralAnteriorCingulate.L,IsthmusCingulateGyrus.L,InferiorOccipitalCortex.L,LingualGyrus.L,SuperiorParietal.L,LateralFrontalOpercularis.L,FusiformGyrus.L,CaudalAnteriorCingulate.L,SuperiorFrontalGyrus.L,Precuneus.L,TransverseTemporal.L,PrecentralGyrus.L,InferiorParietal.L,PosteriorCingulate.L,SuperiorTemporal.L,CaudalMiddleFrontal.R,EntorhinalCortex.R,PostcentralGyrus.R,LateralFrontalTriangularis.R,SupramarginalGyrus.R,MiddleFILLING.R,Insula.R,LateralOrbitofrontal.R,LateralFrontalOrbitalis.R,MiddleTemporal.R,Pericalcarine.R,Parahippocampal.R,ParacentralGyrus.R,MedialOrbitofrontal.R,Cuneus.R,InferiorTemporal.R,RostralMiddleFrontal.R,RostralAnteriorCingulate.R,IsthmusCingulateGyrus.R,InferiorOccipitalCortex.R,LingualGyrus.R,SuperiorParietal.R,LateralFrontalOpercularis.R,FusiformGyrus.R,CaudalAnteriorCingulate.R,SuperiorFrontalGyrus.R,Precuneus.R,TransverseTemporal.R,PrecentralGyrus.R,InferiorParietal.R,PosteriorCingulate.R,SuperiorTemporal.R
0051321,3.0159,3.4574,2.7176,3.1037,3.1155,1.9933,3.522,3.0148,3.1851,3.1989,2.7892,2.8083,2.9248,2.817,2.8962,3.0908,3.1046,2.9051,3.1051,2.8565,2.8588,2.8404,3.0407,2.984,2.7282,3.126,3.1184,3.1069,2.9556,3.0544,2.7694,3.304,3.0164,3.545,2.7775,3.0904,3.1063,1.9091,3.4731,2.8545,3.1588,3.228,2.7741,2.9095,2.8633,2.87,2.9727,3.3866,2.8753,2.7212,2.8348,3.2593,2.9849,2.7302,3.0663,3.2828,2.6278,3.0818,2.9637,3.1326,2.948,3.1382,2.7298,3.2676
0051273,3.6313,4.0917,3.2663,3.6801,3.4527,2.1745,4.0191,3.5709,3.7999,3.7665,2.927,3.0059,3.5868,3.2767,2.9191,3.7404,3.5114,3.4002,3.4981,3.1515,3.1173,3.3361,3.5288,3.4748,3.545,3.7416,3.7544,3.4054,3.4141,3.548,3.2845,3.7041,3.4643,4.1988,3.2611,3.547,3.6019,2.1008,3.8663,3.4882,3.7421,3.9706,3.0378,3.0768,3.5964,3.2606,3.0896,3.9903,3.4186,2.9293,3.3142,3.395,3.1588,3.3904,3.5428,3.6989,2.7167,3.6213,3.5729,3.4449,3.4594,3.6238,3.2794,3.751
0050293,3.7002,3.294,3.1054,3.5994,3.5703,2.1612,3.5205,3.2384,3.2907,3.7765,2.9394,2.8456,3.5531,3.4044,3.1317,3.9271,3.6691,3.605,3.8402,3.0061,3.1451,3.4393,3.7602,3.4233,3.5813,4.0088,3.8203,3.2925,3.3916,3.4158,3.7176,3.5111,3.4745,3.1959,2.9511,3.4102,3.5709,2.1008,3.57,3.1251,3.2544,3.508,2.8405,2.814,3.3203,3.0793,3.0628,3.4259,3.4786,3.1337,3.6304,3.0453,2.9927,3.2096,3.5124,3.3938,3.0058,3.7355,3.5055,3.5456,3.1839,3.403,3.6423,3.4458
0050304,3.5187,3.1127,2.9941,3.6008,3.6136,2.1866,4.022,3.4059,3.6204,3.9217,3.0341,3.1819,3.6801,3.7221,3.2767,3.6202,3.7045,3.9662,3.8139,3.0387,3.2318,3.294,3.7001,3.6564,3.583,3.7278,3.9177,3.3627,3.1505,3.754,4.0049,3.6032,3.4281,3.5029,3.5177,3.5716,3.853,2.2462,4.1141,3.4125,3.6039,3.64,2.9527,3.1434,3.7164,3.764,3.1367,3.617,3.6687,3.8661,3.5687,2.9791,3.4359,3.4511,3.4965,3.6248,3.8779,3.7512,3.7832,4.0991,3.2816,3.4102,4.057,3.8031
0051573,2.8059,3.3155,2.4493,3.0429,2.9934,1.9342,3.2403,2.8872,2.9453,3.1363,2.239,2.7587,2.4509,2.7729,2.338,3.2086,2.9335,2.8051,2.8621,2.3094,2.4219,2.5836,3.0902,3.0261,2.9036,2.9383,2.9281,3.0659,2.4955,2.6849,2.8215,3.3048,2.8821,3.3332,2.3811,2.8313,2.8689,1.7761,3.1821,2.8065,2.943,3.0882,2.1849,2.5604,2.3371,2.6808,2.3008,3.0595,2.8769,2.8073,2.6376,2.2645,2.3644,2.691,2.896,2.7973,2.8634,2.8458,2.8291,2.9192,2.4481,2.8773,2.6817,3.1731
0050990,3.3013,3.7863,2.8761,3.4234,3.2491,1.9321,3.3426,3.3784,3.4381,3.4592,2.8916,2.9758,3.0979,3.0251,2.8799,3.5259,3.3588,2.7424,3.2148,2.9653,2.9722,3.1973,3.2831,3.2371,2.6391,3.375,3.3349,3.1995,3.1138,3.3547,2.9289,3.4434,3.3344,3.8536,2.9141,3.4913,3.543,1.8725,3.4968,3.3589,3.6341,3.588,2.9947,3.1309,3.0075,3.1635,2.9974,3.6197,3.3561,2.763,3.2235,3.0514,3.1719,3.2291,3.5031,3.3909,2.6834,3.4904,3.4715,3.4187,3.1424,3.3643,3.0703,3.6699
0050668,3.242,4.0539,3.0018,3.3957,3.4645,2.0377,3.8664,3.3148,3.5476,3.6825,2.9292,2.9105,3.1356,3.1017,3.0838,3.654,3.3958,3.021,3.0201,3.2132,3.1436,3.2531,3.4129,3.4101,2.8079,3.36,3.3634,3.3676,3.1335,3.3998,2.8731,3.6515,3.1764,3.7577,2.8351,3.2522,3.2481,1.9761,3.6561,3.1545,3.4045,3.5874,2.7637,2.8995,2.9387,3.0795,3.0005,3.5741,3.1975,2.9241,3.1571,3.0535,3.0865,3.0694,3.3618,3.3539,2.9277,3.2619,3.307,3.3036,2.9624,3.4351,3.0556,3.5574
0051192,3.4922,3.3013,3.0041,3.5649,3.5143,1.9273,3.7908,3.464,3.5402,3.6576,2.9525,2.9768,3.7505,3.1458,3.1872,3.6751,3.5601,3.4103,3.4247,2.9706,3.1604,3.3678,3.5904,3.598,3.0569,3.7178,3.9139,3.3415,3.2281,3.4681,3.449,3.4333,3.351,3.1899,2.7134,3.7705,3.0846,1.8999,3.388,3.4801,3.6784,3.2051,2.816,2.7575,3.6289,3.5502,3.0839,3.2209,3.6383,3.5503,3.1325,2.7141,3.0066,3.0918,3.3203,3.209,3.2976,3.7922,3.7125,3.1082,3.1393,3.1053,3.3134,3.2066
0051124,3.3484,3.2331,2.9758,3.4754,3.3861,1.8327,3.1415,3.2852,3.5309,3.5081,2.8963,2.6104,3.2521,2.7606,3.0836,3.5086,3.3769,2.5648,3.3324,3.0344,2.905,3.2743,3.2638,3.0871,2.528,3.4301,3.3973,3.1041,3.2087,3.4055,3.0542,3.2822,3.3873,3.2682,2.9784,3.3905,3.2175,1.8367,3.0524,3.2589,3.375,3.4606,3.0664,2.6419,3.191,2.8716,3.0534,3.5282,3.3647,2.6006,3.1733,3.0872,3.1218,3.3122,3.3096,3.0963,2.742,3.4691,3.3885,3.1872,3.1773,3.4174,2.9831,3.4215
0051292,3.4118,3.5347,2.9464,3.4581,3.2938,1.9173,3.4879,3.195,3.4174,3.4884,2.7423,2.8366,3.2552,2.8563,2.965,3.4563,3.244,2.8032,2.9361,3.1069,3.0228,3.0669,3.3397,3.2199,2.6596,3.3249,3.2446,3.2976,3.1515,3.1873,2.7317,3.4161,3.2708,3.4847,2.9844,3.3608,3.4152,1.9926,3.4102,3.1967,3.4578,3.5798,2.9913,2.8625,3.2103,2.9621,3.1219,3.5924,3.2438,3.0096,3.0943,3.2043,3.0616,3.108,3.2914,3.4256,2.985,3.3939,3.3165,3.3999,3.0677,3.3914,3.0208,3.5261
0051352,3.1072,2.9127,3.0086,3.2358,3.1117,1.8502,3.2353,3.1082,3.2201,3.0883,2.9437,2.6439,3.1834,2.9422,3.1749,3.1929,3.276,3.0201,3.0103,3.0663,2.9701,2.9874,3.2808,3.123,2.8961,3.2339,3.3666,3.302,3.0926,3.0316,2.9821,3.1307,3.2259,2.7931,3.3116,3.1908,3.4405,1.8257,3.129,3.0359,3.0952,3.2314,2.8966,2.6447,3.6238,2.8653,2.8707,3.2216,3.1334,2.9021,3.017,3.0728,2.9517,3.2755,3.1938,3.1678,3.0519,3.2198,3.272,3.1084,3.1227,3.4938,3.3247,3.1257
0050439,3.2237,3.872,3.0514,3.3418,3.4586,2.0772,3.8497,3.388,3.4213,3.5972,2.9715,2.9891,3.2714,3.0306,3.0242,3.5963,3.2685,2.8961,3.3448,3.0664,3.0266,3.1356,3.3446,3.3253,2.8871,3.3834,3.3466,3.3769,3.23,3.2897,3.0732,3.6128,3.2662,3.9832,3.287,3.3678,3.3434,2.1866,3.8597,3.3759,3.5763,3.6849,3.0943,3.0217,3.2967,3.0231,3.1055,3.729,3.2889,3.0812,3.3938,3.3952,3.1269,3.2228,3.3375,3.5188,2.898,3.4364,3.5657,3.498,3.2645,3.2947,3.2029,3.6469
0050697,3.0308,3.8119,2.7691,3.0125,3.2961,1.9395,3.636,3.3195,3.3353,3.5552,2.8652,2.9395,2.982,3.0247,2.9628,3.6586,2.9588,2.4465,3.0806,3.0226,3.1116,2.9758,3.0536,3.4024,2.3484,3.1775,3.352,3.3425,3.0058,3.2929,2.8973,3.4393,3.1785,4.0261,2.7986,3.1152,3.0502,2.0057,3.6818,3.0705,3.1916,3.4128,2.8265,2.9541,2.9672,2.93,2.8961,3.5779,3.0196,2.7804,2.9984,2.9702,3.1253,2.9632,3.142,3.4955,2.3685,3.2132,3.2148,3.4758,3.1057,3.1697,2.8415,3.5238
0050643,3.3239,3.5455,2.9011,3.2962,3.2795,1.9041,3.6239,3.3045,3.4353,3.4552,2.424,2.7892,2.901,3.0819,2.6867,3.5435,3.2994,3.0503,2.9977,2.7749,2.785,2.964,3.37,3.3356,2.9758,3.4864,3.2157,3.2191,3.0437,3.1666,2.9322,3.6052,3.2486,3.3054,2.8936,3.3982,3.3477,1.8695,3.512,3.3183,3.496,3.6633,2.6247,2.8267,3.0036,3.0177,2.7026,3.6164,3.25,3.0678,3.0584,2.9106,2.9179,2.9393,3.3211,3.347,3.0672,3.4776,3.26,3.3276,3.0975,3.3675,2.9239,3.659
0050723,3.0256,3.929,2.7878,3.2063,3.2694,2.1738,3.5594,3.4415,3.4703,3.5967,2.8936,2.9861,3.0994,3.1558,2.9951,3.61,3.1353,3.0859,3.2968,3.0958,3.0363,3.0337,3.2179,3.3718,3.038,3.3707,3.353,3.4369,3.0123,3.3482,3.2695,3.6959,3.0475,3.5341,2.5831,3.1584,3.0941,2.0137,3.3296,2.8737,3.0536,3.3924,2.8764,2.8813,2.8573,3.0158,2.9841,3.4295,3.0498,2.9648,3.2147,2.8088,2.9728,2.8427,3.1854,3.3428,2.7676,3.2009,3.1269,3.2861,2.9479,3.2071,3.0581,3.4927
0051137,3.5317,3.7157,3.1595,3.5232,3.5922,2.0768,3.6057,3.4937,3.508,3.6175,2.8308,2.9518,3.3489,3.1436,2.9505,3.6696,3.4641,3.3084,3.4548,3.0373,3.1651,3.2299,3.5839,3.5616,3.1795,3.6226,3.5644,3.4505,3.3084,3.4618,3.3864,3.6385,3.5153,3.7997,3.0603,3.5497,3.4871,2.1543,3.3216,3.6411,3.6487,3.6724,3.0545,3.2065,3.522,3.3209,3.1405,3.5914,3.4721,3.2461,3.4459,3.1135,3.2274,3.1463,3.4025,3.3996,3.1619,3.6557,3.4989,3.5429,3.2538,3.4762,3.5833,3.6566
0050661,3.3269,3.5141,2.8771,3.1014,3.1577,1.9266,3.6071,3.1106,3.2503,3.3488,2.6951,2.8045,2.9639,2.896,2.7884,3.4518,3.0457,3.0934,3.0548,2.9067,2.9551,3.0136,3.1929,3.2595,2.822,3.2602,3.2001,3.056,3.0698,3.273,2.9163,3.3121,3.2764,3.4088,2.932,3.2913,3.245,1.8581,3.565,3.2839,3.4273,3.58,2.6524,2.7789,2.9934,3.1636,2.8994,3.4784,3.3586,3.1449,2.9795,2.9096,2.9647,3.2115,3.2779,3.2503,3.0265,3.3918,3.3298,3.2157,3.0102,3.4185,3.0359,3.4242
0050437,3.4837,3.8173,3.2219,3.5072,3.5899,2.1843,3.8772,3.3856,3.5142,3.8272,2.7203,3.0262,3.4375,3.1202,2.9014,3.7256,3.4106,3.3017,3.5263,3.2037,2.9748,3.3193,3.4003,3.5263,3.1399,3.5457,3.5529,3.5509,3.3965,3.5212,3.2993,3.8954,3.2319,3.8127,3.0791,3.4608,3.5024,2.1063,3.8898,3.1502,3.525,3.7907,2.8051,3.1586,3.2193,3.045,2.8812,3.8992,3.3126,2.7711,3.4316,3.1585,3.0626,3.1739,3.2929,3.6013,2.5171,3.4162,3.4697,3.5449,3.1542,3.5522,3.1191,3.7363
0051215,3.0179,3.0572,2.718,3.0466,2.9274,1.7763,3.3217,2.9507,3.1201,3.1843,2.5731,2.5409,3.0503,2.8054,2.643,3.1947,2.9091,2.647,2.9443,2.6949,2.6664,2.9179,3.0415,3.0121,2.5454,3.1023,3.0001,3.0859,2.967,2.9773,2.8156,3.2398,3.2421,3.4399,2.9628,3.1949,3.243,1.9165,3.3632,3.0498,3.2643,3.6213,2.7975,2.8405,3.2706,3.0448,2.9256,3.6049,3.0852,3.0609,3.0569,2.9168,2.9543,2.9955,3.2124,3.3797,3.0102,3.3111,3.1456,3.2523,3.1314,3.4015,3.107,3.5378
0050956,3.4177,3.4005,2.9564,3.6075,3.4326,1.8539,3.2863,3.3994,3.6066,3.6187,2.6011,2.8467,3.1826,3.0719,2.7557,3.522,3.422,2.8909,2.9404,2.892,2.8141,3.1473,3.4391,3.2324,2.7377,3.5764,3.3136,3.3648,3.2069,3.3375,2.9707,3.6811,3.2716,3.1342,2.9122,3.4403,3.2997,1.806,2.7854,3.1841,3.4361,3.5143,2.618,2.7661,3.2217,2.7682,2.7455,3.2969,3.2926,2.7273,2.9186,2.8481,2.9282,3.069,3.352,3.0576,2.6277,3.5083,3.2921,3.1295,3.0809,3.2978,2.959,3.4558
0051329,3.3295,3.3735,3.1471,3.5284,3.4685,2.0345,3.6676,3.2258,3.588,3.5659,2.7565,2.8486,3.1528,3.205,3.0264,3.4975,3.3534,3.472,3.4588,3.2144,3.1308,3.203,3.4886,3.3156,3.1901,3.5405,3.4505,3.4502,3.1482,3.2614,3.1255,3.5841,2.4183,2.4336,2.2741,2.4337,2.5382,1.4645,2.6115,2.2914,2.4448,2.7417,2.247,2.0333,2.3944,2.1439,2.2418,2.7361,2.438,2.124,2.5337,2.285,2.2876,2.3551,2.3741,2.4826,2.1884,2.5277,2.4856,2.4761,2.4041,2.4931,2.3068,2.6303
0050612,3.1781,3.196,2.9836,3.1747,3.1089,1.7932,3.0908,3.4565,3.4041,3.1921,2.9564,2.7125,3.3342,2.9763,3.0328,3.2401,3.376,2.811,2.8672,3.223,2.9148,3.2184,3.0437,3.1606,2.7349,3.3896,3.3555,3.1387,3.0437,3.2871,2.9256,3.219,3.4652,3.2939,3.0648,3.4175,3.3866,1.8278,3.0251,3.5664,3.5324,3.6651,3.2297,2.7798,3.3697,3.2579,3.2264,3.5421,3.5001,2.826,3.1125,3.3192,3.1886,3.2723,3.3871,3.2358,2.8657,3.4781,3.4014,3.44,3.1912,3.4997,2.9935,3.561
0050476,3.4234,3.5472,2.8653,3.3903,3.3195,2.0115,3.8165,3.4976,3.6406,3.662,2.8117,2.8614,3.3014,3.2683,3.0016,3.6418,3.3207,3.1,3.1988,3.193,3.0803,3.2751,3.6355,3.4491,3.0454,3.5545,3.4273,3.4754,3.3008,3.4297,3.0119,3.7748,3.1759,3.4506,2.8523,3.1684,3.2163,1.9214,3.3433,3.0814,3.3437,3.5223,2.8331,2.787,3.0689,2.8542,2.8227,3.644,3.1283,2.752,2.9618,2.9604,2.8796,3.0387,3.2292,3.303,2.8908,3.284,3.1951,3.3072,3.0813,3.1441,2.9224,3.425
0051559,2.3081,3.4073,2.6375,3.1358,2.8268,1.8181,3.3968,3.0388,3.2099,3.1411,2.042,2.6114,2.3504,2.7462,2.1533,3.1049,2.9722,2.7026,2.9027,2.2486,2.4193,2.2967,3.1568,2.9574,2.6992,2.6629,2.6341,2.9956,2.4501,2.4253,2.7978,3.0021,2.6947,3.2153,2.3854,2.9257,2.8891,1.6854,3.2586,2.9012,3.1845,3.0815,2.2132,2.5294,2.2297,2.7102,2.3344,2.958,2.8013,2.5009,2.8067,2.2387,2.5011,2.515,2.9886,2.8793,2.5566,2.7566,2.7736,3.0023,2.4193,2.7402,2.6159,3.1339
0050155,3.3895,3.3579,3.0872,3.2908,3.4775,2.0276,3.4613,3.4237,3.3913,3.63,2.7541,2.8427,3.1173,3.2064,2.9668,3.5086,3.282,2.8241,3.3476,3.0374,3.1134,3.1663,3.2435,3.2661,2.6064,3.4127,3.3616,3.3664,3.218,3.3358,3.0797,3.6572,3.4218,3.5937,3.016,3.4391,3.6949,1.9919,3.5886,3.3424,3.5124,3.8227,3.0544,2.902,3.3691,3.2407,3.2114,3.7465,3.4357,3.0596,3.3504,3.035,3.2085,3.293,3.4283,3.5495,3.1076,3.5854,3.4921,3.6166,3.0942,3.4991,3.238,3.8462
0050747,3.1738,3.7106,2.9148,3.2488,3.2659,2.1023,3.7036,3.6414,3.6139,3.5579,2.9544,2.7994,3.3459,3.3192,2.9902,3.3777,3.217,3.5418,3.4026,3.0165,3.1269,3.0348,3.2375,3.3109,3.5469,3.6471,3.4614,3.4208,3.174,3.3625,3.251,3.6476,3.294,3.8731,2.8525,3.4319,3.3069,2.0624,3.58,3.0787,3.4882,3.7578,3.0766,3.031,3.0778,3.1339,3.0398,3.7551,3.374,3.1485,3.2642,2.9546,3.0656,3.0293,3.3926,3.5332,3.0122,3.5787,3.2951,3.4767,3.2453,3.3133,3.2382,3.8162
0051142,3.2935,3.9833,3.0368,3.5487,3.4726,2.0807,3.6141,3.5192,3.656,3.7043,2.6974,2.8858,3.1874,3.3316,2.9379,3.6918,3.4603,3.3455,3.3701,3.1137,3.1913,3.0975,3.6038,3.5581,2.9053,3.5862,3.528,3.3654,3.1858,3.3869,3.2871,3.6377,3.595,4.0774,3.1987,3.7553,3.7363,2.0643,3.9378,3.5778,3.8307,3.8938,2.7635,3.0083,3.204,3.1536,3.0997,3.8735,3.6445,3.0737,3.5163,3.0898,3.1752,3.2303,3.5326,3.6513,3.1699,3.7858,3.6632,3.68,3.4427,3.5785,3.5555,3.9413
0050182,2.7258,2.3472,2.9924,2.6373,3.1127,2.6589,3.0021,1.6853,2.2278,3.0015,2.968,2.7852,2.8343,1.7385,3.0129,2.9957,2.2428,1.9987,3.529,2.7811,3.054,2.943,3.0355,2.9871,2.9319,2.5308,3.3102,3.1241,2.8699,3.0982,3.1924,3.196,2.9531,2.5453,2.8217,3.1523,3.1845,1.4601,3.0966,2.4533,3.0872,2.9984,2.8699,2.5498,2.946,2.025,3.0517,2.9613,2.9423,2.335,2.9526,3.0152,3.0481,3.013,3.1985,3.2215,2.2036,2.6921,3.2602,3.1476,3.0551,3.2143,2.214,3.1056
0050262,3.5958,3.9562,3.304,3.415,3.6188,2.1022,3.9295,3.4311,3.7423,3.7596,2.8979,3.1089,3.3182,3.2283,3.2676,3.752,3.5752,3.3676,3.4738,3.2029,3.195,3.1992,3.4655,3.5466,2.9401,3.716,3.4641,3.7458,3.4045,3.5961,3.1881,3.7912,3.7478,4.0817,3.2786,3.5089,3.4967,2.1769,3.95,3.4428,3.6387,3.865,2.8089,3.1479,3.3857,3.3746,3.0344,3.8371,3.5944,3.4763,3.4604,3.2303,3.1989,3.3368,3.4347,3.5487,3.292,3.8591,3.6079,3.7806,3.5185,3.5466,3.5331,3.8816
0050040,3.4195,3.5131,3.0804,3.4947,3.4388,1.9487,3.6771,3.3842,3.6077,3.603,2.6584,2.7364,3.2692,3.0798,2.8796,3.4233,3.5146,2.9205,2.9926,3.0192,2.9743,3.2265,3.44,3.2133,2.7729,3.5305,3.3244,3.2602,3.3184,3.2631,2.86,3.6288,3.2871,3.5345,2.8544,3.2831,3.2014,1.8801,3.3964,3.123,3.3881,3.4619,2.5989,2.7841,2.9942,3.0341,2.7585,3.4141,3.2707,2.9228,3.0062,2.9115,2.8611,3.0462,3.4331,3.2113,3.039,3.3706,3.2566,3.2284,3.0188,3.2256,3.1361,3.4657
0051457,3.621,3.8662,3.3078,3.5678,3.3147,2.0184,3.8298,3.4393,3.6987,3.6841,2.834,2.83,3.428,3.3204,2.9345,3.7567,3.516,3.3602,3.2026,3.4278,3.1493,3.0486,3.5487,3.4263,3.3368,3.5361,3.5588,3.4603,3.3919,3.377,3.2077,3.5924,3.2108,3.9076,2.9885,3.4931,3.2009,2.1082,3.8457,3.4244,3.6733,3.79,2.7899,2.7968,3.5056,3.2826,2.812,3.7899,3.4028,3.5093,3.1319,3.3754,3.0798,3.0559,3.6445,3.3513,3.4835,3.4349,3.3483,3.4092,3.1936,3.328,3.356,3.6269
0051047,3.5773,3.1988,2.8878,3.4838,3.3072,1.8056,3.1316,3.4396,3.438,3.5222,2.7016,2.4574,3.3273,3.0418,2.7196,3.4625,3.5002,3.0375,2.812,2.9495,2.8961,3.1323,3.2613,3.1436,2.93,3.5914,3.2552,3.2841,3.2637,3.3971,2.7027,3.4219,3.4268,3.3269,2.7423,3.4965,3.278,1.7952,2.8424,3.3084,3.4299,3.5186,2.7959,2.5789,3.2304,3.0336,2.909,3.4587,3.5814,2.8683,2.9257,3.0665,2.8912,3.2757,3.2267,3.2871,2.9286,3.6965,3.4732,3.3534,3.0945,3.4994,2.8159,3.5786
0051473,3.2492,3.4431,2.6906,3.2024,3.3041,1.9842,3.2836,3.1284,3.3202,3.5625,2.5868,2.7807,2.8176,2.9845,2.8456,3.6764,3.2375,3.044,3.1603,3.1846,2.8284,2.8785,3.2683,3.4073,2.8863,3.3359,3.0693,3.0935,2.8177,3.0686,2.9516,3.52,3.4407,3.7162,2.7869,3.6381,3.481,1.9477,3.5629,3.4146,3.7546,3.7148,2.651,2.8122,2.9904,3.2163,2.9234,3.6944,3.4908,3.2514,2.8329,3.1837,3.01,3.0734,3.4278,3.2715,2.9699,3.4906,3.2086,3.1143,3.0075,3.259,2.9498,3.5386
0050287,3.5433,3.5936,3.5229,3.5284,3.4689,2.1137,4.0678,3.4472,3.6035,3.6534,2.821,2.9164,3.3214,3.4145,2.8376,3.7144,3.5547,3.3358,3.843,2.9532,3.1828,3.1863,3.4434,3.5483,3.1374,3.7233,3.621,3.6889,3.4268,3.306,3.3594,3.7137,3.595,3.4981,2.9895,3.5522,3.451,1.9979,3.5584,3.3111,3.6356,3.6765,2.8169,2.8238,3.3653,3.3512,2.9352,3.5307,3.537,3.2787,3.316,3.1613,3.0878,3.2552,3.4435,3.429,3.5968,3.6646,3.5544,3.4135,3.2529,3.4628,3.54,3.4961
0050016,3.406,3.5241,2.9676,3.4335,3.464,2.0212,3.3622,3.5619,3.7249,3.5884,2.6295,2.8602,3.0394,3.1983,2.7475,3.6044,3.3896,3.2612,3.2796,2.9992,2.9959,3.1293,3.4453,3.351,3.1803,3.6117,3.4495,3.3321,3.2795,3.2593,3.225,3.5417,3.2855,3.5972,2.8397,3.3279,3.4073,1.9984,3.4545,3.3176,3.4113,3.4517,2.7504,2.8825,3.161,3.1726,2.8492,3.4934,3.2914,2.9876,3.3882,2.9336,3.0032,3.1129,3.3998,3.3524,2.9725,3.4078,3.3469,3.2607,3.1263,3.2923,3.1429,3.4858
0051291,3.4092,3.7511,3.045,3.292,3.362,1.9293,3.681,3.1571,3.3147,3.6163,3.0003,3.0209,3.2006,2.8019,3.0258,3.6859,3.2239,2.7487,2.9789,3.3087,3.0462,3.1303,3.4428,3.4582,2.83,3.3943,3.259,3.4475,3.4043,3.3493,2.9389,3.6717,3.5338,3.7449,3.0498,3.2366,3.4643,2.0198,3.6484,2.949,3.3376,3.7122,3.1636,3.031,3.2344,2.7406,3.1586,3.8971,3.2785,2.5665,3.2205,3.2787,3.2134,3.2224,3.2551,3.7309,2.6358,3.4829,3.436,3.3919,3.3155,3.5777,3.1372,3.5405
0051194,3.2168,3.8953,2.7942,3.4431,3.2724,1.9858,3.7994,3.5685,3.6562,4.175,3.3295,3.4402,3.0733,3.2248,3.2749,4.162,3.4241,3.1264,3.5288,3.2748,3.5306,3.0861,3.3828,3.9937,2.6969,3.311,3.6671,3.4282,3.0434,3.4901,2.8458,3.8463,3.049,3.5442,2.6904,3.3227,3.0521,1.9159,3.4201,3.5828,3.5739,3.846,3.2883,3.2336,3.006,3.3794,3.2316,3.7791,3.4317,3.3087,3.5005,3.2986,3.5115,3.0712,3.0599,3.7507,2.5812,3.3298,3.5556,3.2639,2.9221,3.5297,2.7677,3.5687
0050666,3.3212,4.1563,3.2968,3.5126,3.6396,2.2765,4.0453,3.6582,3.6275,3.8212,3.0771,2.9916,3.2098,3.4406,3.128,4.1974,3.523,3.4622,3.3788,3.2924,3.3099,3.3047,3.3697,3.5045,3.7362,3.4687,3.6701,3.516,3.1832,3.3942,3.3257,3.8126,3.1939,4.1594,2.7558,3.5839,3.4201,2.1773,3.9861,3.5022,3.6321,3.6635,2.9092,2.9825,3.0773,3.3191,3.1096,3.7138,3.4138,3.315,3.5424,3.3549,3.3051,3.2262,3.5556,3.5345,3.1235,3.4354,3.5369,3.4512,3.0218,3.4391,3.1995,3.7484
0050011,3.4789,3.9688,3.0299,3.2932,3.5282,1.8693,3.4517,3.4243,3.4645,3.4327,2.5831,2.8035,3.2366,3.2519,2.6546,3.5419,3.3855,3.1738,3.1338,2.7643,2.8286,3.0826,3.3067,3.2201,2.901,3.4698,3.4216,3.2176,3.2137,3.1268,2.9657,3.4231,3.4073,3.7638,3.0933,3.3212,3.5027,1.8333,3.5347,3.5052,3.5147,3.7446,2.6736,2.8984,3.2475,3.148,2.7495,3.783,3.4977,2.8648,3.0635,2.936,2.8542,3.0689,3.3651,3.443,2.7744,3.5525,3.4607,3.1555,3.2418,3.3095,3.074,3.5467
0051186,3.5393,2.6686,3.4819,3.168,3.7946,1.9541,3.3652,3.1567,3.0863,3.66,3.35,2.7709,3.7868,3.004,3.8065,3.559,3.3249,2.8772,4.2109,3.4296,3.2998,3.5294,3.4183,3.5526,2.8308,3.8108,4.2981,3.4241,3.5436,4.0824,3.4755,3.3543,3.3824,2.4885,3.1776,3.3961,3.3586,1.8558,3.1328,3.1255,3.0782,2.974,3.3438,2.5781,3.9715,3.0544,3.3619,2.7427,3.5628,3.317,3.7605,2.8297,3.3337,3.3126,3.2436,3.18,3.4151,3.8579,4.0764,3.0928,3.2139,3.2012,3.5881,3.1066
0050492,3.1733,3.7367,2.801,3.2438,3.1821,1.9651,3.66,3.1163,3.3777,3.5387,2.4816,2.8011,2.924,2.8281,2.5521,3.367,3.0189,2.6616,3.0983,2.6939,2.6811,2.753,3.1441,3.2168,2.6725,3.1901,3.0962,3.3101,3.1403,3.0047,2.9339,3.5257,2.9893,3.6783,2.6592,2.8543,3.0415,1.8399,3.3847,2.8082,3.0521,3.3275,2.554,2.8074,3.0162,2.7039,2.5721,3.2406,2.7925,2.5955,2.8261,2.829,2.7161,2.7951,2.8927,3.158,2.6362,2.9938,3.0067,3.0715,2.989,2.975,2.856,3.3414
