"vertex_name","lasso_coef","asym_him_coef","asym_mip_coef","mip_coef","him_coef"
"vertex108568",0,0,0,0,0
"vertex108569",0,0,0,0,0
"vertex108570",0,0,0,0,0
"vertex108571",0,0,0,0,0
"vertex108572",0,0,0,0,0
"vertex108573",0,0,0,0,0
"vertex108574",0,0,0,0,0
"vertex108575",0,0,0,0,0
"vertex108576",0,0,0,0,0
"vertex108577",0,0,0,0,0
"vertex108578",0,0,0,0,0
"vertex108579",0,0,0,0,0
"vertex108580",0,0,0,0,0
"vertex108581",0,0,0,0,0
"vertex108582",0,0,0,0,0
"vertex108583",0,0,0,0,0
"vertex108584",0,0,0,0,0
"vertex108585",0,0,0,0,0
"vertex108586",0,0,0,0,0
"vertex108587",0,0,0,0,0
"vertex108588",0,0,0,0,0
"vertex108589",0,0,0,0,0
"vertex108590",0,0,0,0,0
"vertex108591",0,0,0,0,0
"vertex108592",0,0,0,0,0
"vertex108593",0,0,0,0,0
"vertex108594",0,0,0,0,0
"vertex108595",0,0,0,0,0
"vertex108596",0,0,0,0,0
"vertex108597",0,0,0,0,0
"vertex108598",0,0,0,0,0
"vertex108599",0,0,0,0,0
"vertex108600",0,0,0,0,0
"vertex108601",0,0,0,0,0
"vertex108602",0,0,0,0,0
"vertex108603",0,0,0,0,0
"vertex108604",0,0,0,0,0
"vertex108605",0,0,0,0,0
"vertex108606",0,0,0,0,0
"vertex108607",0,0,0,0,0
"vertex108608",0,0,0,0,0
"vertex108609",0,0,0,0,0
"vertex108610",0,0,0,0,0
"vertex108611",0,0,0,0,0
"vertex108612",0,0,0,0,0
"vertex108613",0,0,0,0,0
"vertex108614",0,0,0,0,0
"vertex108615",0,0,0,0,0
"vertex108616",0,0,0,0,0
"vertex108617",0,0,0,0,0
"vertex108618",0,0,0,0,0
"vertex108619",0,0,0,0,0
"vertex108620",0,0,0,0,0
"vertex108621",0,0,0,0,0
"vertex108622",0,0,0,0,0
"vertex108623",0,0,0,0,0
"vertex108624",0,0,0,0,0
"vertex108625",0,0,0,0,0
"vertex108626",0,0,0,0,0
"vertex108627",0,0,0,0,0
"vertex108628",0,0,0,0,0
"vertex108629",0,0,0,0,0
"vertex108630",0,0,0,0,0
"vertex108631",0,0,0,0,0
"vertex108632",0,0,0,0,0
"vertex108633",0,0,0,0,0
"vertex108634",0,0,0,0,0
"vertex108635",0,0,0,0,0
"vertex108636",0,0,0,0,0
"vertex108637",0,0,0,0,0
"vertex108638",0,0,0,0,0
"vertex108639",0,0,0,0,0
"vertex108640",0,0,0,0,0
"vertex108641",0,0,0,0,0
"vertex108642",0,0,0,0,0
"vertex108643",0,0,0,0,0
"vertex108644",0,0,0,0,0
"vertex108645",0,0,0,0,0
"vertex108646",0,0,0,0,0
"vertex108647",0,0,0,0,0
"vertex108648",0,0,0,0,0
"vertex108649",0,0,0,0,0
"vertex108650",0,0,0,0,0
"vertex108651",0,0,0,0,0
"vertex108652",0,0,0,0,0
"vertex108653",0,0,0,0,0
"vertex108654",0,0,0,0,0
"vertex108655",0,0,0,0,0
"vertex108656",0,0,0,0,0
"vertex108657",0,0,0,0,0
"vertex108658",0,0,0,0,0
"vertex108659",0,0,0,0,0
"vertex108660",0,0,0,0,0
"vertex108661",0,0,0,0,0
"vertex108662",0,0,0,0,0
"vertex108663",0,0,0,0,0
"vertex108664",0,0,0,0,0
"vertex108665",0,0,0,0,0
"vertex108666",0,0,0,0,0
"vertex108667",0,0,0,0,0
"vertex108668",0,0,0,0,0
"vertex108669",0,0,0,0,0
"vertex108670",0,0,0,0,0
"vertex108671",0,0,0,0,0
"vertex108672",0,0,0,0,0
"vertex108673",0,0,0,0,0
"vertex108674",0,0,0,0,0
"vertex108675",0,0,0,0,0
"vertex108676",0,0,0,0,0
"vertex108677",0,0,0,0,0
"vertex108678",0,0,0,0,0
"vertex108679",0,0,0,0,0
"vertex108680",0,0,0,0,0
"vertex108681",0,0,0,0,0
"vertex108682",0,0,0,0,0
"vertex108683",0,0,0,0,0
"vertex108684",0,0,0,0,0
"vertex108685",0,0,0,0,0
"vertex108686",0,0,0,0,0
"vertex108687",0,0,0,0,0
"vertex108688",0,0,0,0,0
"vertex108689",0,0,0,0,0
"vertex108690",0,0,0,0,0
"vertex108691",0,0,0,0,0
"vertex108692",0,0,0,0,0
"vertex108693",0,0,0,0,0
"vertex108694",0,0,0,0,0
"vertex108695",0,0,0,0,0
"vertex108696",0,0,0,0,0
"vertex108697",0,0,0,0,0
"vertex108698",0,0,0,0,0
"vertex108699",0,0,0,0,0
"vertex108700",0,0,0,0,0
"vertex108701",0,0,0,0,0
"vertex108702",0,0,0,0,0
"vertex108703",0,0,0,0,0
"vertex108704",0,0,0,0,0
"vertex108705",0,0,0,0,0
"vertex108706",0,0,0,0,0
"vertex108707",0,0,0,0,0
"vertex108708",0,0,0,0,0
"vertex108709",0,0,0,0,0
"vertex108710",0,0,0,0,0
"vertex108711",0,0,0,0,0
"vertex108712",0,0,0,0,0
"vertex108713",0,0,0,0,0
"vertex108714",0,0,0,0,0
"vertex108715",0,0,0,0,0
"vertex108716",0,0,0,0,0
"vertex108717",0,0,0,0,0
"vertex108718",0,0,0,0,0
"vertex108719",0,0,0,0,0
"vertex108720",0,0,0,0,0
"vertex108721",0,0,0,0,0
"vertex108722",0,0,0,0,0
"vertex108723",0,0,0,0,0
"vertex108724",0,0,0,0,0
"vertex108725",0,0,0,0,0
"vertex108726",0,0,0,0,0
"vertex108727",0,0,0,0,0
"vertex108728",0,0,0,0,0
"vertex108729",0,0,0,0,0
"vertex108730",0,0,0,0,0
"vertex108731",0,0,0,0,0
"vertex108732",0,0,0,0,0
"vertex108733",0,0,0,0,0
"vertex108734",0,0,0,0,0
"vertex108735",0,0,0,0,0
"vertex108736",0,0,0,0,0
"vertex108737",0,0,0,0,0
"vertex108738",0,0,0,0,0
"vertex108739",0,0,0,0,0
"vertex108740",0,0,0,0,0
"vertex108741",0,0,0,0,0
"vertex108742",0,0,0,0,0
"vertex108743",0,0,0,0,0
"vertex108744",0,0,0,0,0
"vertex108745",0,0,0,0,0
"vertex108746",0,0,0,0,0
"vertex108747",0,0,0,0,0
"vertex108748",0,0,0,0,0
"vertex108749",0,0,0,0,0
"vertex108750",0,0,0,0,0
"vertex108751",0,0,0,0,0
"vertex108752",0,0,0,0,0
"vertex108753",0,0,0,0,0
"vertex108754",0,0,0,0,0
"vertex108755",0,0,0,0,0
"vertex108756",0,0,0,0,0
"vertex108757",0,0,0,0,0
"vertex108758",0,0,0,0,0
"vertex108759",0,0,0,0,0
"vertex108760",0,0,0,0,0
"vertex108761",0,0,0,0,0
"vertex108762",0,0,0,0,0
"vertex108763",0,0,0,0,0
"vertex108764",0,0,0,0,0
"vertex108765",0,0,0,0,0
"vertex108766",0,0,0,0,0
"vertex108767",0,0,0,0,0
"vertex108768",0,0,0,0,0
"vertex108769",0,0,0,0,0
"vertex108770",0,0,0,0,0
"vertex108771",0,0,0,0,0
"vertex108772",0,0,0,0,0
"vertex108773",0,0,0,0,0
"vertex108774",0,0,0,0,0
"vertex108775",0,0,0,0,0
"vertex108776",0,0,0,0,0
"vertex108777",0,0,0,0,0
"vertex108778",0,0,0,0,0
"vertex108779",0,0,0,0,0
"vertex108780",0,0,0,0,0
"vertex108781",0,0,0,0,0
"vertex108782",0,0,0,0,0
"vertex108783",0,0,0,0,0
"vertex108784",0,0,0,0,0
"vertex108785",0,0,0,0,0
"vertex108786",0,0,0,0,0
"vertex108787",0,0,0,0,0
"vertex108788",0,0,0,0,0
"vertex108789",0,0,0,0,0
"vertex108790",0,0,0,0,0
"vertex108791",0,0,0,0,0
"vertex108792",0,0,0,0,0
"vertex108793",0,0,0,0,0
"vertex108794",0,0,0,0,0
"vertex108795",0,0,0,0,0
"vertex108796",0,0,0,0,0
"vertex108797",0,0,0,0,0
"vertex108798",0,0,0,0,0
"vertex108799",0,0,0,0,0
"vertex108800",0,0,0,0,0
"vertex108801",0,0,0,0,0
"vertex108802",0,0,0,0,0
"vertex108803",0,0,0,0,0
"vertex108804",0,0,0,0,0
"vertex108805",0,0.16723925092396,0,0,0
"vertex108806",0,0,0,0,0
"vertex108807",0,0,0,0,0
"vertex108808",0,0,0,0,0
"vertex108809",0,0,0,0,0
"vertex108810",0,0,0,0,0
"vertex108811",0,0,0,0,0
"vertex108812",0,0,0,0,0
"vertex108813",0,0,0,0,0
"vertex108814",0,0,0,0,0
"vertex108815",0,0,0,0,0
"vertex108816",0,0,0,0,0
"vertex108817",0,0,0,0,0
"vertex108818",0,0,0,0,0
"vertex108819",0,0,0,0,0
"vertex108820",0,0,0,0,0
"vertex108821",0,0,0,0,0
"vertex108822",0,0,0,0,0
"vertex108823",0,0,0,0,0
"vertex108824",0,0,0,0,0
"vertex108825",0,0,0,0,0
"vertex108826",0,0,0,0,0
"vertex108827",0,0,0,0,0
"vertex108828",0,0,0,0,0
"vertex108829",0,0,0,0,0
"vertex108830",0,0,0,0,0
"vertex108831",0,0,0,0,0
"vertex108832",0,0,0,0,0
"vertex108833",0,0,0,0,0
"vertex108834",0,0,0,0,0
"vertex108835",0,0,0,0,0
"vertex108836",0,0,0,0,0
"vertex108837",0,0,0,0,0
"vertex108838",0,0,0,0,0
"vertex108839",0,0,0,0,0
"vertex108840",0,0,0,0,0
"vertex108841",0,0,0,0,0
"vertex108842",0,0,0,0,0
"vertex108843",0,0,0,0,0
"vertex108844",0,0,0,0,0
"vertex108845",0,0,0,0,0
"vertex108846",0,0,0,0,0
"vertex108847",0,0,0,0,0
"vertex108848",0,0,0,0,0
"vertex108849",0,0,0,0,0
"vertex108850",0,0.14687564236304,0.0847530508289616,0,0
"vertex108851",0,0,0,0,0
"vertex108852",0,0,0,0,0
"vertex108853",0,0,0,0,0
"vertex108854",0,0,0,0,0
"vertex108855",0,0,0,0,0
"vertex108856",0,0,0,0,0
"vertex108857",0,0,0,0,0
"vertex108858",0,0,0,0,0
"vertex108859",0,0,0,0,0
"vertex108860",0,0,0,0,0
"vertex108861",0,0,0,0,0
"vertex108862",0,0,0,0,0
"vertex108863",0,0,0,0,0
"vertex108864",0,0,0,0,0
"vertex108865",0,0,0,0,0
"vertex108866",0,0,0,0,0
"vertex108867",0,0,0,0,0
"vertex108868",0,0,0,0,0
"vertex108869",0,0,0,0,0
"vertex108870",0,0,0,0,0
"vertex108871",0,0,0,0,0
"vertex108872",0,0,0,0,0
"vertex108873",0,0,0,0,0
"vertex108874",0,0,0,0,0
"vertex108875",0,0,0,0,0
"vertex108876",0,0,0,0,0
"vertex108877",0,0,0,0,0
"vertex108878",0,0,0,0,0
"vertex108879",0,0,0,0,0
"vertex108880",0,0,0,0,0
"vertex108881",0,0,0,0,0
"vertex108882",0,0,0,0,0
"vertex108883",0,0,0,0,0
"vertex108884",0,0,0,0,0
"vertex108885",0,0,0,0,0
"vertex108886",0,0,0,0,0
"vertex108887",0,0,0,0,0
"vertex108888",0,0,0,0,0
"vertex108889",0,0,0,0,0
"vertex108890",0,0,0,0,0
"vertex108891",0,0,0,0,0
"vertex108892",0,0,0,0,0
"vertex108893",0,0,0,0,0
"vertex108894",0,0,0,0,0
"vertex108895",0,0,0,0,0
"vertex108896",0,0,0,0,0
"vertex108897",0,0,0,0,0
"vertex108898",0,0,0,0,0
"vertex108899",0,0,0,0,0
"vertex108900",0,0,0,0,0
"vertex108901",0,0,0,0,0
"vertex108902",0,0,0,0,0
"vertex108903",0,0,0,0,0
"vertex108904",0,0,0,0,0
"vertex108905",0,0,0,0,0
"vertex108906",0,0,0,0,0
"vertex108907",0,0,0,0,0
"vertex108908",0,0,0,0,0
"vertex108909",0,0,0,0,0
"vertex108910",0,0,0,0,0
"vertex108911",0,0,0,0,0
"vertex108912",0,0,0,0,0
"vertex108913",0,0,0,0,0
"vertex108914",0,0,0,0,0
"vertex108915",0,0,0,0,0
"vertex108916",0,0,0,0,0
"vertex108917",0,0,0,0,0
"vertex108918",0,0,0,0,0
"vertex108919",0,0,0,0,0
"vertex108920",0,0,0,0,0
"vertex108921",0,0,0,0,0
"vertex108922",0,0,0,0,0
"vertex108923",0,0,0,0,0
"vertex108924",0,0,0,0,0
"vertex108925",0,0,0,0,0
"vertex108926",0,0,0,0,0
"vertex108927",0,0,0,0,0
"vertex108928",0,0,0,0,0
"vertex108929",0,0,0,0,0
"vertex108930",0,0,0,0,0
"vertex108931",0,0,0,0,0
"vertex108932",0,0,0,0,0
"vertex108933",0,0,0,0,0
"vertex108934",0,0,0,0,0
"vertex108935",0,0,0,0,0
"vertex108936",0,0,0,0,0
"vertex108937",0,0,0,0,0
"vertex108938",0,0,0,0,0
"vertex108939",0,0,0,0,0
"vertex108940",0,0,0,0,0
"vertex108941",0,0,0,0,0
"vertex108942",0,0,0,0,0
"vertex108943",0,0,0,0,0
"vertex108944",0,0,0,0,0
"vertex108945",0,0,0,0,0
"vertex108946",0,0,0,0,0
"vertex108947",0,0,0,0,0
"vertex108948",0,0,0,0,0
"vertex108949",0,0,0,0,0
"vertex108950",0,0,0,0,0
"vertex108951",0,0,0,0,0
"vertex108952",0,0,0,0,0
"vertex108953",0,0,0,0,0
"vertex108954",0,0,0,0,0
"vertex108955",0,0,0,0,0
"vertex108956",0,0,0,0,0
"vertex108957",0,0,0,0,0
"vertex108958",0,0,0,0,0
"vertex108959",0,0,0,0,0
"vertex108960",0,0,0,0,0
"vertex108961",0,0,0,0,0
"vertex108962",0,0,0,0,0
"vertex108963",0,0,0,0,0
"vertex108964",0,0,0,0,0
"vertex108965",0,0,0,0,0
"vertex108966",0,0,0,0,0
"vertex108967",0,0,0,0,0
"vertex108968",0,0,0,0,0
"vertex108969",0,0,0,0,0
"vertex108970",0,0,0,0,0
"vertex108971",0,0,0,0,0
"vertex108972",0,0,0,0,0
"vertex108973",0,0,0,0,0
"vertex108974",0,0,0,0,0
"vertex108975",0,0,0,0,0
"vertex108976",0,0,0,0,0
"vertex108977",0,0,0,0,0
"vertex108978",0,0,0,0,0
"vertex108979",0,0,0,0,0
"vertex108980",0,0,0,0,0
"vertex108981",0,0,0,0,0
"vertex108982",0,0,0,0,0
"vertex108983",0,0,0,0,0
"vertex108984",0,0,0,0,0
"vertex108985",0,0,0,0,0
"vertex108986",0,0,0,0,0
"vertex108987",0,0,0,0,0
"vertex108988",0,0,0,0,0
"vertex108989",0,0,0,0,0
"vertex108990",0,0,0,0,0
"vertex108991",0,0,0,0,0
"vertex108992",0,0,0,0,0
"vertex108993",0,0,0,0,0
"vertex108994",0,0,0,0,0
"vertex108995",0,0,0,0,0
"vertex108996",0,0,0,0,0
"vertex108997",0,0,0,0,0
"vertex108998",0,0,0,0,0
"vertex108999",0,0,0,0,0
"vertex109000",0,0,0,0,0
"vertex109001",0,0,0,0,0
"vertex109002",0,0,0,0,0
"vertex109003",0,0,0,0,0
"vertex109004",0,0,0,0,0
"vertex109005",0,0,0,0,0
"vertex109006",0,0,0,0,0
"vertex109007",0,0,0,0,0
"vertex109008",0,0,0,0,0
"vertex109009",0,0,0,0,0
"vertex109010",0,0,0,0,0
"vertex109011",0,0,0,0,0
"vertex109012",0,0,0,0,0
"vertex109013",0,0,0,0,0
"vertex109014",0,0,0,0,0
"vertex109015",0,0,0,0,0
"vertex109016",0,0,0,0,0
"vertex109017",0,0,0,0,0
"vertex109018",0,0,0,0,0
"vertex109019",0,0,0,0,0
"vertex109020",0,0,0,0,0
"vertex109021",0,0,0,0,0
"vertex109022",0,0,0,0,0
"vertex109023",0,0,0,0,0
"vertex109024",0,0,0,0,0
"vertex109025",0,0,0,0,0
"vertex109026",0,0,0,0,0
"vertex109027",0,0,0,0,0
"vertex109028",0,0,0,0,0
"vertex109029",0,0,0,0,0
"vertex109030",0,0,0,0,0
"vertex109031",0,0,0,0,0
"vertex109032",0,0,0,0,0
"vertex109033",0,0,0,0,0
"vertex109034",0,0,0,0,0
"vertex109035",0,0,0,0,0
"vertex109036",0,0,0,0,0
"vertex109037",0,0,0,0,0
"vertex109038",0,0,0,0,0
"vertex109039",0,0,0,0,0
"vertex109040",0,0,0,0,0
"vertex109041",0,0,0,0,0
"vertex109042",0,0,0,0,0
"vertex109043",0,0,0,0,0
"vertex109044",0,0,0,0,0
"vertex109045",0,0,0,0,0
"vertex109046",0,0,0,0,0
"vertex109047",0,0,0,0,0
"vertex109048",0,0,0,0,0
"vertex109049",0,0,0,0,0
"vertex109050",0,0,0,0,0
"vertex109051",0,0,0,0,0
"vertex109052",0,0,0,0,0
"vertex109053",0,0,0,0,0
"vertex109054",0,0,0,0,0
"vertex109055",0,0,0,0,0
"vertex109056",0,0,0,0,0
"vertex109057",0,0,0,0,0
"vertex109058",0,0,0,0,0
"vertex109059",0,0,0,0,0
"vertex109060",0,0,0,0,0
"vertex109061",0,0,0,0,0
"vertex109062",0,0,0,0,0
"vertex109063",0,0,0,0,0
"vertex109064",0,0,0,0,0
"vertex109065",0,0,0,0,0
"vertex109066",0,0,0,0,0
"vertex109067",0,0,0,0,0
"vertex109068",0,0,0,0,0
"vertex109069",0,0,0,0,0
"vertex109070",0,0,0,0,0
"vertex109071",0,0,0,0,0
"vertex109072",0,0,0,0,0
"vertex109073",0,0,0,0,0
"vertex109074",0,0,0,0,0
"vertex109075",0,0,0,0,0
"vertex109076",0,0,0,0,0
"vertex109077",0,0,0,0,0
"vertex109078",0,0,0,0,0
"vertex109079",0,0,0,0,0
"vertex109080",0,0,0,0,0
"vertex109081",0,0,0,0,0
"vertex109082",0,0,0,0,0
"vertex109083",0,0,0,0,0
"vertex109084",0,0,0,0,0
"vertex109085",0,0,0,0,0
"vertex109086",0,0,0,0,0
"vertex109087",0,0,0,0,0
"vertex109088",0,0,0,0,0
"vertex109089",0,0,0,0,0
"vertex109090",0,0,0,0,0
"vertex109091",0,0,0,0,0
"vertex109092",0,0,0,0,0
"vertex109093",0,0,0,0,0
"vertex109094",0,0,0,0,0
"vertex109095",0,0,0,0,0
"vertex109096",0,0,0,0,0
"vertex109097",0,0,0,0,0
"vertex109098",0,0,0,0,0
"vertex109099",0,0,0,0,0
"vertex109100",0,0,0,0,0
"vertex109101",0,0,0,0,0
"vertex109102",0,0,0,0,0
"vertex109103",-0.0683255014010805,0,0,0,0
"vertex109104",0,0,0,0,0
"vertex109105",0,0,0,0,0
"vertex109106",0,0,0,0,0
"vertex109107",0,0,0,0,0
"vertex109108",0,0,0,0,0
"vertex109109",0,0,0,0,0
"vertex109110",0,0,0,0,0
"vertex109111",0,0,0,0,0
"vertex109112",0,0,0,0,0
"vertex109113",0,0,0,0,0
"vertex109114",0,0,0,0,0
"vertex109115",0,0,0,0,0
"vertex109116",0,0,0,0,0
"vertex109117",0,0,0,0,0
"vertex109118",0,0,0,0,0
"vertex109119",0,0,0,0,0
"vertex109120",0,0,0,0,0
"vertex109121",0,0,0,0,0
"vertex109122",0,0,0,0,0
"vertex109123",0,0,0,0,0
"vertex109124",0,0,0,0,0
"vertex109125",0,0,0,0,0
"vertex109126",0,0,0,0,0
"vertex109127",0,0,0,0,0
"vertex109128",0,0,0,0,0
"vertex109129",0,0,0,0,0
"vertex109130",0,0,0,0,0
"vertex109131",0,0,0,0,0
"vertex109132",0,0,0,0,0
"vertex109133",0,0,0,0,0
"vertex109134",0,0,0,0,0
"vertex109135",0,0,0,0,0
"vertex109136",0,0,0,0,0
"vertex109137",0,0,0,0,0
"vertex109138",0,0,0,0,0
"vertex109139",0,0,0,0,0
"vertex109140",0,0,0,0,0
"vertex109141",0,0,0,0,0
"vertex109142",0,0,0,0,0
"vertex109143",0,0,0,0,0
"vertex109144",0,0,0,0,0
"vertex109145",0,0,0,0,0
"vertex109146",0,0,0,0,0
"vertex109147",0,0,0,0,0
"vertex109148",0,0,0,0,0
"vertex109149",0,0,0,0,0
"vertex109150",0,0,0,0,0
"vertex109151",0,0,0,0,0
"vertex109152",0,0,0,0,0
"vertex109153",0,0,0,0,0
"vertex109154",0,0,0,0,0
"vertex109155",0,0,0,0,0
"vertex109156",0,0,0,0,0
"vertex109157",0,0,0,0,0
"vertex109158",0,0,0,0,0
"vertex109159",0,0,0,0,0
"vertex109160",0,0,0,0,0
"vertex109161",0,0,0,0,0
"vertex109162",0,0,0,0,0
"vertex109163",0,0,0,0,0
"vertex109164",0,0,0,0,0
"vertex109165",0,0,0,0,0
"vertex109166",0,0,0,0,0
"vertex109167",0,0,0,0,0
"vertex109168",0,0,0,0,0
"vertex109169",0,0,0,0,0
"vertex109170",0,0,0,0,0
"vertex109171",0,0,0,0,0
"vertex109172",0,0,0,0,0
"vertex109173",0,0,0,0,0
"vertex109174",0,0,0,0,0
"vertex109175",0,0,0,0,0
"vertex109176",0,0,0,0,0
"vertex109177",0,0,0,0,0
"vertex109178",0,0,0,0,0
"vertex109179",0,0,0,0,0
"vertex109180",0,0,0,0,0
"vertex109181",0,0,0,0,0
"vertex109182",0,0,0,0,0
"vertex109183",0,0,0,0,0
"vertex109184",0,0,0,0,0
"vertex109185",0,0,0,0,0
"vertex109186",0,0,0,0,0
"vertex109187",0,0,0,0,0
"vertex109188",0,0,0,0,0
"vertex109189",0,0,0,0,0
"vertex109190",0,0,0,0,0
"vertex109191",0,0,0,0,0
"vertex109192",0,0,0,0,0
"vertex109193",0,0,0,0,0
"vertex109194",0,0,0,0,0
"vertex109195",0,0,0,0,0
"vertex109196",0,0,0,0,0
"vertex109197",0,0,0,0,0
"vertex109198",0,0,0,0,0
"vertex109199",0,0,0,0,0
"vertex109200",0,0,0,0,0
"vertex109201",0,0,0,0,0
"vertex109202",0,0,0,0,0
"vertex109203",0,0,0,0,0
"vertex109204",0,0,0,0,0
"vertex109205",0,0,0,0,0
"vertex109206",0,0,0,0,0
"vertex109207",0,0,0,0,0
"vertex109208",0,0,0,0,0
"vertex109209",0,0,0,0,0
"vertex109210",0,0,0,0,0
"vertex109211",0,0,0,0,0
"vertex109212",0,0,0,0,0
"vertex109213",0,0,0,0,0
"vertex109214",0,0,0,0,0
"vertex109215",0,0,0,0,0
"vertex109216",0,0,0,0,0
"vertex109217",0,0,0,0,0
"vertex109218",0,0,0,0,0
"vertex109219",0,0,0,0,0
"vertex109220",0,0,0,0,0
"vertex109221",0,0,0,0,0
"vertex109222",0,0,0,0,0
"vertex109223",0,0,0,0,0
"vertex109224",0,0,0,0,0
"vertex109225",0,0,0,0,0
"vertex109226",0,0,0,0,0
"vertex109227",0,0,0,0,0
"vertex109228",0,0,0,0,0
"vertex109229",0,0,0,0,0
"vertex109230",0,0,0,0,0
"vertex109231",0,0,0,0,0
"vertex109232",0,0,0,0,0
"vertex109233",0,0,0,0,0
"vertex109234",0,0,0,0,0
"vertex109235",0,0,0,0,0
"vertex109236",0,0,0,0,0
"vertex109237",0,0,0,0,0
"vertex109238",0,0,0,0,0
"vertex109239",0,0,0,0,0
"vertex109240",0,0,0,0,0
"vertex109241",0,0,0,0,0
"vertex109242",0,0,0,0,0
"vertex109243",0,0,0,0,0
"vertex109244",0,0,0,0,0
"vertex109245",0,0,0,0,0
"vertex109246",0,0,0,0,0
"vertex109247",0,0,0,0,0
"vertex109248",0,0,0,0,0
"vertex109249",0,0,0,0,0
"vertex109250",0,0,0,0,0
"vertex109251",0,0,0,0,0
"vertex109252",0,0,0,0,0
"vertex109253",0,0,0,0,0
"vertex109254",0,0,0,0,0
"vertex109255",0,0,0,0,0
"vertex109256",0,0,0,0,0
"vertex109257",0,0,0,0,0
"vertex109258",0,0,0,0,0
"vertex109259",0,0,0,0,0
"vertex109260",0,0,0,0,0
"vertex109261",0,0,0,0,0
"vertex109262",0,0,0,0,0
"vertex109263",0,0,0,0,0
"vertex109264",0,0,0,0,0
"vertex109265",0,0,0,0,0
"vertex109266",0,0,0,0,0
"vertex109267",0,0,0,0,0
"vertex109268",0,0,0,0,0
"vertex109269",0,0,0,0,0
"vertex109270",0,0,0,0,0
"vertex109271",0,0,0,0,0
"vertex109272",0,0,0,0,0
"vertex109273",0,0,0,0,0
"vertex109274",0,0,0,0,0
"vertex109275",0,0,0,0,0
"vertex109276",0,0,0,0,0
"vertex109277",0,0,0,0,0
"vertex109278",0,0,0,0,0
"vertex109279",0,0,0,0,0
"vertex109280",0,0,0,0,0
"vertex109281",0,0,0,0,0
"vertex109282",0,0,0,0,0
"vertex109283",0,0,0,0,0
"vertex109284",0,0,0,0,0
"vertex109285",0,0,0,0,0
"vertex109286",0,0,0,0,0
"vertex109287",0,0,0,0,0
"vertex109288",0,0,0,0,0
"vertex109289",0,0,0,0,0
"vertex109290",0,0,0,0,0
"vertex109291",0,0,0,0,0
"vertex109292",0,0,0,0,0
"vertex109293",0,0,0,0,0
"vertex109294",0,0,0,0,0
"vertex109295",0,0,0,0,0
"vertex109296",0,0,0,0,0
"vertex109297",0,0,0,0,0
"vertex109298",0,0,0,0,0
"vertex109299",0,0,0,0,0
"vertex109300",0,0,0,0,0
"vertex109301",0,0,0,0,0
"vertex109302",0,0,0,0,0
"vertex109303",0,0,0,0,0
"vertex109304",0,0,0,0,0
"vertex109305",0,0,0,0,0
"vertex109306",0,0,0,0,0
"vertex109307",0,0,0,0,0
"vertex109308",0,0,0,0,0
"vertex109309",0,0,0,0,0
"vertex109310",0,0,0,0,0
"vertex109311",0,0,0,0,0
"vertex109312",0,0,0,0,0
"vertex109313",0,0,0,0,0
"vertex109314",0,0,0,0,0
"vertex109315",0,0,0,0,0
"vertex109316",0,0,0,0,0
"vertex109317",0,0,0,0,0
"vertex109318",0,0,0,0,0
"vertex109319",0,0,0,0,0
"vertex109320",0,0,0,0,0
"vertex109321",0,0,0,0,0
"vertex109322",0,0,0,0,0
"vertex109323",0,0,0,0,0
"vertex109324",0,0,0,0,0
"vertex109325",0,0,0,0,0
"vertex109326",0,0,0,0,0
"vertex109327",0,0,0,0,0
"vertex109328",0,0,0,0,0
"vertex109329",0,0,0,0,0
"vertex109330",0,0,0,0,0
"vertex109331",0,0,0,0,0
"vertex109332",0,0,0,0,0
"vertex109333",0,0,0,0,0
"vertex109334",0,0,0,0,0
"vertex109335",0,0,0,0,0
"vertex109336",0,0,0,0,0
"vertex109337",0,0,0,0,0
"vertex109338",0,0,0,0,0
"vertex109339",0,0,0,0,0
"vertex109340",0,0,0,0,0
"vertex109341",0,0,0,0,0
"vertex109342",0,0,0,0,0
"vertex109343",0,0,0,0,0
"vertex109344",0,0,0,0,0
"vertex109345",0,0,0,0,0
"vertex109346",0,0,0,0,0
"vertex109347",0,0,0,0,0
"vertex109348",0,0,0,0,0
"vertex109349",0,0,0,0,0
"vertex109350",0,0,0,0,0
"vertex109351",0,0,0,0,0
"vertex109352",0,0,0,0,0
"vertex109353",0,0,0,0,0
"vertex109354",0,0,0,0,0
"vertex109355",0,0,0,0,0
"vertex109356",0,0,0,0,0
"vertex109357",0,0,0,0,0
"vertex109358",0,0,0,0,0
"vertex109359",0,0,0,0,0
"vertex109360",0,0,0,0,0
"vertex109361",0,0,0,0,0
"vertex109362",0,0,0,0,0
"vertex109363",0,0,0,0,0
"vertex109364",0,0,0,0,0
"vertex109365",0,0,0,0,0
"vertex109366",0,0,0,0,0
"vertex109367",0,0,0,0,0
"vertex109368",0,0,0,0,0
"vertex109369",0,0,0,0,0
"vertex109370",0,0,0,0,0
"vertex109371",0,0,0,0,0
"vertex109372",0,0,0,0,0
"vertex109373",0,0,0,0,0
"vertex109374",0,0,0,0,0
"vertex109375",0,0,0,0,0
"vertex109376",0,0,0,0,0
"vertex109377",0,0,0,0,0
"vertex109378",0,0,0,0,0
"vertex109379",0,0,0,0,0
"vertex109380",0,0,0,0,0
"vertex109381",0,0,0,0,0
"vertex109382",0,0,0,0,0
"vertex109383",0,0,0,0,0
"vertex109384",0,0,0,0,0
"vertex109385",0,0,0,0,0
"vertex109386",0,0,0,0,0
